id,name,content
5059,20号楼一单元电动车私拉电线充电,20号楼一单元电动车私拉电线充电，告知业主减少私拉电线，存在安全隐患
5060,电动三轮车乱停,2020年9月7号上午6点30分，***第五网格，网格员发现E5号楼2单元居民楼道门口有一辆电动车三轮车乱停乱放，及时把电动三轮车推出楼道停好。
5061,*路旁搭建的遮阳棚断裂,2020年9月3日下午14时苏*村网格员****村庄巡查，巡查*村庄南侧*村村牌处，发现前期疫情防控搭建的遮阳棚，已经出现断裂倾倒现象，遇到大风天气，遮阳棚就会被大风吹倒，若*村民行驶到此处，必然会砸伤*村民。不*村民承受疼痛而且还会引起一系类的矛盾纠纷。所以此处存在很大的安全隐患。
5062,小区西边道路有车辆乱停放,2020年9月7日上午8:40分左右，***社区第二网格网格员在***小区内巡查网格时发现***六号楼西侧马路上有车辆乱停放，堵塞小区交通，同时影响小区居民的正常出行。
5063,对胡同中堆积的树叶进行清理,2020.9.10上午9.15***镇***村网格员***巡查至本村中心大街往西最后一根胡同一片空地处发现此处有一堆树叶，我立即联系相关人员进行处理
5064,四十二号楼三单元门口电动车充电,业主私拉电线充电
5065,**路绿化带内排水井盖,**路绿化带内排水井盖位移严重，网格员将其复原
5066,绿化带内晒床单,2020.9.3号，**街道***第四网格员***。今天上午我在巡查过程中，看到3***的居民在绿化带内晒床单。影响我们小区的环境卫生文明。我找到居民，把情况说清楚，绿化带内是不允许居民晒东西的，请你把床单晒到家里阳台上吧。居民说好的好的，我拿回家吧。
5067,街边出现新增广告,街边墙壁上出现新增广告，整面墙都被涂鸦了。
5068,车辆乱停乱放,下午五点左右巡查发现街面车辆乱停乱放影响交通
5069,督导物业清理绿化池内的花盆,2020年9月7日15：30***社区***小区网格1网格员***，在小区巡视中发现***小区12号楼北，花池内有居民摆放的花盆。网格员***联系督导物业对花池内花盆清理干净。
5070,垃圾桶外溢未能及时清运,2020年9月16日9时9分左右，网格员***在日常巡查至村西北角时，发现一垃圾桶堆满垃圾，未能及时清运，正值炎炎夏日，气味难闻，蚊蝇乱飞，也影响村容村貌。
5071,施工车辆占道,2020年9月8日9点左右，我在网格巡查时，看到***285号楼前道路整修，施工车堵住路口无法正常行走，给居民正常出入造成影响。
5072,清理垃圾,清理废塑料
5073,***A***1单元11楼步行梯堆放杂物,2020年9月9日下午16点05分左右，***街道**区十二网格网格员***在******1单元巡查，巡查到14楼时发现在应急疏散通道摆放杂物导致堵塞消防通道，该行为存在安全隐患，如果不及时处理将会带动其他居民效仿，如果都在应急疏散通道摆放杂物，若发生安全隐患，将会产生严重后果。目前是创城关键时期，对创城带来不好影响。
5074,尽快安装**路已损坏的井盖,在网格内检查时，发现**路路边有一个井盖已损坏。这个井盖需要及时维修，如不及时维修会存在安全隐患。网格员已联系镇网格中心，尽快协调处理。
5075,**物业根据业主的反应，集中更换外墙空调***水水管,**物业根据业主的反应，集中更换外墙空调***水水管
5076,施工垃圾清理,2020年9月3日上午9时左右，***11网格网格员巡查走访至***26号楼北侧时发现二单元东侧施工已完成，周围堆积施工垃圾有待清理。
5077,天然气施工改造，施工噪音大,2020年9月8号上午网格员***在区域正常巡查时，有居民反应南区5号楼，有施工人员在中午施工改造，早晨很早就开始干活，影响了居民正常休息。网格员了解情况后，及时提醒干活工人，在午休时，不要工作，电焊声音太大，扰乱了居民正常生活。工人同意了，及时调整了工作时间。
5078,晾晒的玉米,2020年9月8日下午2点54分，***村第一网格员***巡查至村东，发现第三户门前堆放着玉米，影响村容村貌。
5079,村内直饮水机故障,村内的惠民工程（水利部门）直饮水机出现故障，一直提示制水状态，不出水。村民反应强烈。网格员联系第三方安装维护人员，告知了一套故障维修理论，无法解决。需要协调维护人员上门维修。
5080,垃圾桶已满,今天下午巡查时发现村内垃圾桶已满，垃圾清运车辆没及时清运，垃圾桶暂时不能正常使用。
5081,清理小区施工渣土,2020年9月8日9时10分***社区***网格1网格员***，在***巡查时发现***北侧有一些施工渣土，影响小区居民出行。
5082,***生态城网格员发现***门坏。,网格员发现***号楼1单元门***门坏，及时联系物业维修。
5083,调解居民纠纷,9月1日上午，网格员接到**小区10号楼居民反应，自家窗户在这炎热的季节不能开窗户，网格员很诧异，经了解原来是，该居民卧室下车库的主人天天在煮肉做肉夹馍，网格员立即联系物业经理，来到10号楼实地查看，该处的绿化带内也是被倒入垃圾等物严重影响了卫生，网格员立即联系居民让其赶紧处理。
5084,禁止车辆占用盲人行道,2020年9月8号，星期1。***办事处***。***。第三网格员。10.50排查巡逻时发现一辆车占用盲人行道。堵着路口影响盲人行走。经我们多方询问。找到车主。把车开走。车主很配合我们工作。
5085,劝阻居民飞线充电,2021.02.01上午，***网格员像往常一样在网格内进行日常巡检。当巡查到12号楼时，发现居民为了图方便直接将电线拉至窗户边沿给电动车充电。此电线从该单元的10楼下拉下来，***网格员们深知飞线充电带来的巨大隐患，于是顺藤摸瓜，沿着拉线楼层及位置找到住户告知居民飞线充电危险性并劝阻居民拔下电源。居民听完后如雷贯耳表示不再进行此类危险事项，并对造成的不好影响表示歉意。
5086,协调清理路面垃圾,2020年9月7日，***在进行日常巡查工作时巡查至潍高路与沿河路交叉路口红绿灯处时发现路面遍地是剩菜剩饭垃圾，导致过往的行人及车辆走到该地方时出现打滑现象，容易造成交通安全隐患，而且严重影响市容市貌。网格员立即进行处理，联系环卫人员，并督促进行清理。
5087,***村卖碳车,2020.9.9日，我在网格内查看时，发现村西头有一辆卖碳车停在路口拐角处，这样停在那里没有任何安全标志，也影响过往车辆，容易造成安全隐患，非常危险，很不安全
5088,车辆乱停乱放,车辆乱停乱放，占用消防通道
5089,乱堆乱放,***南侧消防通道内有旧设备乱堆乱放
5090,清理电线杆四周的乱电线,2020年9月2日下午4点左右，**村网格员***日常巡查时，发现每条胡同的电线杆上扯满了电线，看上去非常乱，影响村居环境整治。
5091,村民在马路上晒粮食，并把汽车乱停乱放,2020年9月9日，我在巡查时发现在村民***家屋后有村民乱晒粮食，并把白色小轿车乱停乱放，挡在粮食的一端，防止人们压到粮食。这样不仅阻碍交通，影响其他居民的正常出行，而且影响村内环境卫生，影响村容村貌。
5092,清理花园杂草,9月2日，***小区物业站工作人员，清理**路面杂草。
5093,乱扯乱挂晒被子,***5号楼二单元旁边乱扯乱挂晒被子
5094,清理麦秸,2020年9月7日，***村网格员***巡查至南边大街时，发现***后墙晒麦秸，影响村容村貌。
5095,非机动车乱停在拐角处,2020年12月2日15时50分，***街道***社区***专属网格员***，在对***周边进行走访巡查过程中，查看到***大楼的前方有非机动车乱停乱放，影响了***的整体环境，影响了***的良好秩序，网格员需联系居民进行处理。
5096,乱停乱放,我是***网格员***，今早在我上报巡查时发现***中学路旁有两辆油罐车停放在路边妨碍交通
5097,车辆乱停放,2020年9月10日上午9点左右，******社区第四网格员在巡查走访时发现***西区126号楼东侧单元门口旁停有一辆车，占用应急通道，影响居民交通安全。
5098,查明路灯不亮原因,9月4日，***居委会***网格员接到居民反映，小区路灯不亮，网格员联系物业相关人员落实路灯不亮原因，经查明附近道路施工导致电缆故障才造成路灯不亮，网格员及时将了解的信息反馈给居民，为居民答疑解惑，在居民与物业之间架起了良好的沟通桥梁，居民对网格员能如此快速的做出解答表示感谢。
5099,下水道盖子坏了需维修,2020.9.9日，***小区第一网格员***在***小区巡逻排查随访摸排时发现，32号楼附近一下水盖子烂了需更换，立即上报物业派来维修人员进行检查维修。
5100,晾晒玉米,2020年9月7日上午9点左右，***村第一网格网格员***在日常网格巡查时，巡查到***村十字路口往西东西大街时，村民在公路上晾晒玉米，影响街面秩序。
5101,**小区5号楼附近居民将拖把挂在树上晾晒,2020年9月9日上午，***社区第三网格网格员***在巡查到**小区5号楼附近时，发现一居民将拖把挂在树上晾晒，对小区形象造成损坏，有碍观瞻
