id,name,content,label
10864,街面乱堆乱放,待处理,0
10865,***大街堆积大量装修垃圾,下午两点三十三分钟巡查片区时，发现位于**和**路检查口处堆积大量装修垃圾，影响市容，上报市场部门进行整改,10
10866,垃圾桶旁堆放杂草,2020年9月8日9时34分左右，***街道***社区第八网格网格员日常巡查至***西门往北100米左右时，发现垃圾桶旁堆满了杂草，影响小区环境。,9
10867,下午巡查小区发现***楼有居民私拉电线充电，存在安全隐患,下午巡查小区发现***楼有人私拉电线充电，存在安全隐患,8
10868,清理街道,2020年12月1日上午十点半左右，***村网格员巡查至村东街胡同时，发现胡同里有修房的垃圾未清理，影响村民出行及村容村貌的整洁。,12
10869,清除董某房子后面小广告,2020年9月4日。***街道办事处***村网格内。在巡查过程中发现董某房子外墙皮上有新增的小广告。严重影响我村村容村貌。现已上报给村委值班人员。,0
10870,统计区域内人员信息,2021年2月1日***社区网格员***接到网格长的通知，抓紧联系统计自己片区的空置房屋数量老人数量等相关信息，及时上报网格长,0
10871,私自扯绳晒被,2020年12月2日上午10点，***街道***社区第七网格网格员***巡查至***二号楼时，发现二号楼北侧的绿化带内，有居民在楼下晾晒被子，严重影响小区形象。而且小区居民素质参差不齐，时有发生楼上扔烟头的情况，***一点燃楼下正在晾晒的被子，引发火灾，而高楼逃生不易，便会酿成惨剧。,6
10872,路边乱放三堆,待处理,1
10873,小区门口电动车私拉电线充电,小区门口电动车私拉电线充电,8
10874,清杂草,***村网格员***2020.9.4上午9时20分，巡查到***村中街第2条胡同，正好清理南北胡同杂草，占满整条胡同，影响村容村貌，环境整洁。,1
10875,劝导骑电动车的村民骑车佩戴安全帽及时挂电动车车牌,劝导骑电动车的村民骑车佩戴安全帽，及时挂电动车车牌,0
10876,清理树枝,2020年9月3日8点左右，**镇**村网格员***巡查至于福同户时，发现路边堆放树枝，影响村容村貌。,0
10877,村民胡同内存放砖块协调处理,2020.09.08上午十点左右***网格员***网格巡查中发现村民***存放许多砖块影响村容村貌,5
10878,小区乱堆物品,2020年9月9日，***街道*****第一网格员**巡视到**2号楼时，发现居民装修木板堆放在小区通道内，发现后及时与周边居民沟通，询问谁家的，找到居民与物业共同到居民家中沟通，避免丢失以及车辆碰撞问题。,1
10879,15号楼西乱停车现象,2021年2月5日13点16分，***社区第11网格员在***日常巡查，巡查过程中发现15号楼西侧有车辆乱停现象。找到该车主，希望尽快移车。,2
10880,路口处晒面粉,2021年2月2日上午11点左右，***村网格员***巡查走访到村东大街第三胡同时，发现村民在胡同路口处晒面粉，影响村容，影响村民通行，需及时收走。,1
10881,垃圾车乱放,2020年9月5日***网格员在巡查中发现***路上有垃圾车乱放情况，已及时通知相关人员处理,0
10882,乱放木棍,2020年12月1日10：00左右***镇东***村网格员***巡查至村东时发现一户村民家的大门口旁放置着一些木棍，影响村容村貌。,1
10883,培训,今天到***接受素质能力提升培训班，受益非浅,0
10884,车辆乱停乱放在消防通道口,9月11日上午，网格员日常巡查过程中发现在消防通道口有居民把私家车乱停乱放堵占在消防通道口，消防通道是生命通道，尽管设置有“消防通道严禁占用”的警示，但仍有车主视而不见，将车辆仍乱停乱放，随意占用消防通道，不仅私自占用、堵塞消防通道，同时影响小区消防安全，消防救援。网格员发现后通过挡风玻璃上的电话联系了车主并告知其危害性，车主表示理解同意马上离开。,2
10885,配电室门未关,巡逻中发现配电室门未关,12
10886,施工占道,9月8日下午，在村内走访巡查，当巡查到村西北角处时，发现村民因危房改建，把挂瓦土堆积街道上，给村民收秋带来不便，使得部分村民背后语论道德问题。为防邻里矛盾发生，找到户主，向他说明道理！,0
10887,街面晒水藻,2020年9月8日上午8:28分，***村网格员***巡查到***村中街东第三巷道时，发现有村民在街面上晾晒了约8米长1米宽的水藻，使得原本就不宽敞的道路显得更加窄了，这一问题影响了村民的交通出行，影响了街面秩序整洁。,1
10888,城乡整治,2020年9月7日10点50分左右，***村网格员***在村南头第一条巷子巡查时发现有一堆花砖在墙边放着，影响村容村貌。,22
10889,砖块堆放,2020年9月9日16时32分左右，***社区第二网格的网格员***，巡查***小区时，发现1号楼1单元的北侧储藏室前，有大量砖块堆放，严重影响小区内的环境卫生和整洁，影响文明城市的创建，居民希望尽快处理。,14
10890,清理废弃物,网格巡查时发现杂物未及时处理影响市容,3
10891,疫情排查,疫情期间每天对小区商铺排查有无境外进入人员,0
10892,39号楼3单元北边停车位的道路损坏,2020年9月9日下午2时13分左右，******社区第六网格***巡查至***39号楼时发现:39号楼3单元北边的停车位道路损坏，影响小区的市容保洁。,18
10893,楼梯扶手被占用,2020年9月9中午9点20分号在小区内录信息，发现楼梯扶手被占用，业主把刚洗好的脚垫晾在楼梯扶手上，滴水湿了楼梯，老人孩子不能正常走路，容易滑倒，摔到，造成***全隐患。,0
10894,南街乱堆柴草,2020年9月3日8点20分左右，***网格网格员***，走访至***村南街东头发现乱堆柴草，影响市容以及村民交通安全。,1
10895,清理占道种植,2020年9月6日，***村网格网格员巡查走访至***东村后街顾效军处发现路边种植，严重影响市容市貌，对行人造成极大的安全隐患。,0
10896,清理小广告,9月8号网格巡查时发现***小区内乱贴小广告问题影响小区整洁通知物业组织人员及时清理。,0
10897,小区大门口晒玉米,2020年9月9日上午，***村网格员***在网格内巡查，走到楼区大门口发现有人在门卫室两边晒上了玉米，既影响了小区环境，也给小区内人员出入带来安全隐患。网格员马上想法找到晒玉米的人，劝说她把玉米收走了。,12
10898,******20栋102门口堆放垃圾,2020年9月9号下午1点58分***街道***社区第十一网格网格员在***进行日常巡查时，发现***20栋102门口堆放建筑垃圾未处理，影响小区环境，破坏市容市貌,10
10899,大量地瓜蔓堆积在企业墙边,2020年9月8日上午9点左右，网格员***在网格内巡查时发现在***南侧墙边有大量地瓜蔓堆积在垃圾桶旁，影响市容市貌，存在安全隐患。,3
10900,街边放了一堆修车工具无人认领，小朋友拿着玩耍,街边不知谁家的修车工具丢这没人领取了，附近的小朋友看到了都抢着拿着玩耍，太危险了容易伤到。,0
10901,网格绿化带内杂草丛生,网格绿化带内杂草丛生，联系物业保洁修剪草坪。,9
10902,车辆停在地下车库出入口,2020年9月3日上午8点48分左右，***网格员发现，在**县******26号楼地下车库出入口上，有居民乱停车辆占用车库出入口，阻碍居民出行，容易引起邻里纠纷，希望尽快处理。,7
10903,污水井盖破碎下沉,2020年9月11月，星期五8点24分，***街道***社区第一网格网格员***，日常巡查发现26号楼1单元门口东，有个污水井盖破碎下沉，我发现后及时通知了物业人员。,0
10904,健身器材上晾晒衣物。,2020年9月10号星期四。*xx社区第七网格的网格员。今天在******广场巡逻排查时发现。健身器材上有的居民在晾晒被褥，影响市容。立即联系居民把它收走了。,6
10905,清理楼顶小树,小区巡查时发现楼顶有棵小树，未清理存在安全隐患，督促物业处理。,0
10906,乱堆物料,2020年9月9号巡查时发现村民在村东路段存在乱堆物料，造成过往车辆难以通行和交通堵塞，存在一定的安全隐患，急需处理。,1
10907,四闲院落巡查,2020年9月3日，为了村内的安全***网格员针对四闲院落进行安全巡查，,23
10908,乱放车辆,2020年09月03日07点49分在网格巡查中发现文化大院旁边南北路第一个十字路口处有乱停乱放车辆，影响车辆，居民正常出行，存在安全隐患，急需处理。,2
10909,私拉乱接电线,2020年9月11日上午8时33分左右，***社区第五网格员巡查至1号楼南侧车库时发现有居民私拉乱接电线为电动车充电，存在一定的***全隐患，不利于创城工作的开展。,8
10910,***苗木地有烟火,2020.09.10日上午8点在日常转看村路北苗木地时，发现一村民在点火，没等处理好就走了，还一直冒烟，很影响村村容村貌和污染空气。,0
10911,今天是9月14号，我在我网格内巡查时，发现一辆汽车的车玻璃没有关好，我赶紧找到司机，叫他关好玻璃，以防丢失东西,今天是9月14号，我在我网格内巡查，发现一辆汽车的车玻璃没有摇上，我赶紧联系到司机，叫她把车窗关好，以防丢失贵重东西,0
10912,**路**商业街商铺门口自行车随意摆放,**路八x场商业街商铺门口自行车随意摆放，影响市容市貌。,2
10913,23号楼前边路灯坏了需维修,2020.9.9日，***街道***第一网格员***，在巡逻排查随访摸排时发现，23号楼前的路灯坏了，立即上报物业负责人，物业负责人派来了维修工作人员前来查看维修，很快接线维修好了。,0
